time_step,x,y,z,s_1_0,s_1_1,s_1_2,s_1_3,s_1_4,s_1_5,s_1_6,s_1_7,s_1_8,s_1_9,s_1_10,s_1_11,s_1_12,s_1_13,s_1_14,s_1_15,s_2_0,s_2_1,s_2_2,s_2_3,s_2_4,s_2_5,s_2_6,s_2_7,s_2_8,s_2_9,s_2_10,s_2_11,s_2_12,s_2_13,s_2_14,s_2_15
0.146973,9.46188,1.50595,-1.47483,25024.0,4752.0,4192.0,5728.0,3664.0,5280.0,5984.0,8320.0,5328.0,688.0,19392.0,8240.0,8176.0,17088.0,12496.0,10672.0,55136.0,4608.0,720.0,5040.0,5824.0,6464.0,3616.0,36864.0,4512.0,592.0,832.0,36816.0,608.0,4944.0,2672.0,5616.0
0.26709,10.8146,-2.37984,-2.40378,40944.0,5984.0,5600.0,8176.0,12848.0,6464.0,5840.0,1376.0,5328.0,688.0,4784.0,1280.0,2896.0,9440.0,11136.0,10672.0,58768.0,4944.0,1120.0,4752.0,7648.0,5776.0,3216.0,38592.0,4272.0,640.0,976.0,38784.0,640.0,4816.0,2976.0,5632.0
0.385986,8.02057,-3.96959,1.86269,60288.0,6336.0,5424.0,5712.0,3488.0,4512.0,5440.0,800.0,5504.0,640.0,3920.0,736.0,1744.0,8720.0,8896.0,9168.0,31216.0,4352.0,592.0,5344.0,10528.0,6752.0,2624.0,38848.0,4544.0,640.0,1584.0,38640.0,2048.0,3984.0,5632.0,7216.0
0.50708,9.48104,-2.4756,-2.07338,59360.0,6064.0,5664.0,6320.0,3536.0,4880.0,5552.0,2448.0,5776.0,688.0,4528.0,2224.0,2080.0,9104.0,8384.0,7808.0,36416.0,4656.0,224.0,5008.0,5824.0,8032.0,2704.0,38720.0,4528.0,672.0,976.0,38512.0,1664.0,3648.0,17424.0,14416.0
0.63501,9.40203,-2.45884,1.41497,24064.0,5952.0,5216.0,6272.0,3680.0,5056.0,5568.0,1024.0,5088.0,464.0,4480.0,1056.0,2048.0,8928.0,8176.0,8176.0,34320.0,4720.0,768.0,5136.0,5424.0,7248.0,2560.0,38720.0,4496.0,464.0,832.0,38576.0,1488.0,3600.0,19360.0,16128.0
0.74707,10.4387,-1.63524,-0.0933738,46416.0,6448.0,5392.0,6528.0,3344.0,4688.0,5408.0,2208.0,5040.0,512.0,4048.0,2640.0,2304.0,9216.0,8240.0,8448.0,39632.0,4272.0,464.0,4880.0,5168.0,6672.0,2624.0,38320.0,4368.0,928.0,1456.0,38848.0,1904.0,4000.0,20944.0,17840.0
0.865967,9.8689,-2.229,1.17316,62144.0,5936.0,5568.0,5792.0,3728.0,4768.0,5424.0,1952.0,5200.0,512.0,4496.0,1984.0,2112.0,8736.0,8000.0,8448.0,39824.0,4256.0,944.0,4816.0,5136.0,6992.0,2640.0,38544.0,4400.0,480.0,800.0,38400.0,1472.0,3664.0,22400.0,19136.0
0.986084,9.94312,-1.26893,0.593762,55552.0,5984.0,5904.0,5968.0,4672.0,4576.0,5376.0,2144.0,5216.0,464.0,4224.0,2176.0,2112.0,8624.0,8032.0,8176.0,39856.0,4192.0,768.0,5328.0,5200.0,7184.0,2720.0,38208.0,4480.0,480.0,800.0,37264.0,1456.0,4096.0,21984.0,17200.0
1.10596,9.93354,-1.403,0.71826,54096.0,5920.0,6032.0,6064.0,4368.0,5184.0,5856.0,2688.0,5504.0,512.0,3776.0,2208.0,2176.0,8608.0,7984.0,7712.0,41616.0,4736.0,848.0,5312.0,5264.0,7232.0,2752.0,38544.0,4656.0,480.0,736.0,38352.0,1424.0,4160.0,22368.0,19504.0
1.22607,10.1777,-1.8579,0.107739,58384.0,5968.0,5728.0,6224.0,3808.0,4944.0,5648.0,2048.0,5136.0,544.0,3792.0,2208.0,2224.0,8640.0,8032.0,8496.0,42848.0,4224.0,672.0,5200.0,5152.0,6848.0,2512.0,38320.0,4608.0,464.0,768.0,38048.0,1408.0,6240.0,21696.0,18688.0
1.34595,9.50019,-2.97839,2.21224,50480.0,5712.0,5472.0,5712.0,3360.0,4704.0,5312.0,2208.0,5056.0,528.0,3808.0,2144.0,2208.0,8672.0,8016.0,8384.0,42160.0,4256.0,496.0,4784.0,5152.0,7184.0,2608.0,38416.0,4624.0,480.0,672.0,38368.0,2000.0,6912.0,12944.0,11904.0
1.46606,9.30865,-2.46124,1.60651,45296.0,5824.0,5920.0,6048.0,3808.0,5328.0,5872.0,2608.0,5104.0,528.0,3904.0,2256.0,2224.0,8480.0,8000.0,8544.0,48032.0,4752.0,464.0,4784.0,4928.0,7104.0,2688.0,38272.0,4784.0,496.0,992.0,38672.0,2128.0,8384.0,15008.0,14128.0
1.58594,10.8433,-0.679953,-1.79326,61616.0,5808.0,5504.0,5776.0,3216.0,4752.0,5392.0,2208.0,5232.0,512.0,3984.0,2224.0,2176.0,8608.0,8032.0,7616.0,42288.0,4048.0,464.0,4832.0,3664.0,13712.0,1968.0,38096.0,4720.0,512.0,1264.0,38176.0,1472.0,5888.0,14272.0,12208.0
1.70605,9.5792,-2.49236,2.04225,16928.0,5904.0,5664.0,5936.0,3088.0,4784.0,5408.0,1040.0,5200.0,480.0,3872.0,992.0,2128.0,8736.0,7632.0,8240.0,46928.0,4064.0,512.0,4640.0,3776.0,13712.0,2864.0,37984.0,4640.0,464.0,768.0,37936.0,1472.0,5296.0,20480.0,14992.0
1.82593,10.1586,-2.96402,0.241814,17328.0,5904.0,5776.0,6736.0,3392.0,4880.0,5392.0,1072.0,5184.0,464.0,3856.0,1040.0,2352.0,8752.0,7664.0,8384.0,47008.0,4352.0,1152.0,5264.0,7056.0,14144.0,2768.0,38144.0,4656.0,464.0,912.0,38272.0,1440.0,6192.0,16848.0,14848.0
1.94604,10.3501,-1.32878,-0.1652,54352.0,5984.0,5584.0,5584.0,3312.0,5152.0,5472.0,1056.0,5248.0,464.0,3872.0,1040.0,2208.0,8720.0,7712.0,7936.0,42800.0,4592.0,944.0,5216.0,7440.0,16000.0,1632.0,37776.0,4592.0,496.0,848.0,37824.0,1488.0,5648.0,23712.0,20784.0
2.06494,8.76278,-5.11162,4.17309,22368.0,6160.0,5472.0,6304.0,3232.0,5088.0,5360.0,1040.0,5440.0,496.0,3840.0,992.0,2448.0,8672.0,7632.0,8288.0,47888.0,4496.0,496.0,4976.0,5648.0,8096.0,2176.0,38784.0,4624.0,480.0,2704.0,38464.0,2928.0,9856.0,7728.0,8720.0
2.18604,9.76834,-2.26013,0.665588,56896.0,5728.0,5136.0,6704.0,4400.0,5120.0,5408.0,2624.0,5344.0,464.0,3488.0,2736.0,2384.0,8656.0,7744.0,8336.0,41776.0,4704.0,928.0,5456.0,5152.0,7648.0,2752.0,38832.0,4816.0,464.0,1600.0,38752.0,5600.0,11424.0,9360.0,10112.0
2.30493,10.0628,-2.52349,0.639252,17200.0,5760.0,5312.0,6368.0,3392.0,5152.0,5328.0,2672.0,5408.0,480.0,4000.0,2768.0,2528.0,8624.0,7760.0,8192.0,46768.0,4320.0,480.0,5024.0,4688.0,6928.0,2560.0,38752.0,4896.0,512.0,1232.0,38736.0,2128.0,14048.0,15120.0,12832.0
2.42505,9.55286,-3.68228,2.84192,30960.0,5904.0,5184.0,6368.0,4064.0,5136.0,5344.0,2752.0,5424.0,480.0,3856.0,2768.0,2480.0,8672.0,7744.0,8176.0,41744.0,4784.0,864.0,5456.0,5264.0,6736.0,2832.0,39360.0,4848.0,496.0,5424.0,39312.0,4432.0,12752.0,13360.0,12192.0
