time_step,x,y,z,s_1_0,s_1_1,s_1_2,s_1_3,s_1_4,s_1_5,s_1_6,s_1_7,s_1_8,s_1_9,s_1_10,s_1_11,s_1_12,s_1_13,s_1_14,s_1_15,s_2_0,s_2_1,s_2_2,s_2_3,s_2_4,s_2_5,s_2_6,s_2_7,s_2_8,s_2_9,s_2_10,s_2_11,s_2_12,s_2_13,s_2_14,s_2_15
0.165039,12.5001,-2.81319,-2.57855,65200.0,8992.0,10944.0,15632.0,11648.0,9424.0,11920.0,5536.0,8704.0,1184.0,5152.0,5376.0,4000.0,9520.0,10416.0,10144.0,45824.0,6544.0,2336.0,6496.0,5888.0,7936.0,4720.0,42752.0,4256.0,688.0,1504.0,42784.0,992.0,6752.0,11632.0,11536.0
0.284668,13.0221,3.15316,2.97839,65088.0,5712.0,7088.0,13520.0,2960.0,6432.0,10832.0,4416.0,8256.0,624.0,4416.0,4320.0,3936.0,9344.0,8256.0,8176.0,48336.0,6032.0,2112.0,5920.0,5376.0,7312.0,4112.0,42848.0,3984.0,576.0,912.0,42832.0,1232.0,6880.0,7616.0,8448.0
0.404785,11.8321,2.87304,-0.397437,41584.0,6784.0,7232.0,14176.0,9392.0,17360.0,12176.0,4672.0,9392.0,512.0,2528.0,4736.0,3888.0,16512.0,19280.0,15456.0,44544.0,6320.0,1200.0,5824.0,5120.0,7456.0,3904.0,42704.0,3920.0,416.0,1360.0,42656.0,592.0,5552.0,2976.0,5328.0
0.524902,8.57363,3.70383,-0.773327,11808.0,7360.0,6656.0,13968.0,3040.0,5792.0,10960.0,7920.0,8288.0,528.0,9616.0,8176.0,11744.0,22608.0,21376.0,18064.0,52560.0,5776.0,1536.0,5760.0,4960.0,7344.0,3760.0,42816.0,3888.0,416.0,1408.0,42768.0,1056.0,6784.0,2688.0,5056.0
0.644043,6.49307,6.66067,0.37589,65216.0,6448.0,6592.0,13840.0,4576.0,15392.0,14256.0,5040.0,11152.0,480.0,6464.0,4944.0,5376.0,15232.0,17760.0,15104.0,52880.0,6016.0,2000.0,5712.0,5120.0,7312.0,3760.0,42944.0,3856.0,480.0,1472.0,42960.0,1040.0,6432.0,2128.0,4224.0
0.765137,7.3885,7.46751,0.758962,65376.0,9600.0,9888.0,15296.0,11296.0,10560.0,10256.0,4432.0,8496.0,896.0,4720.0,4896.0,3920.0,9040.0,10880.0,10688.0,54240.0,5840.0,1504.0,5696.0,5040.0,7376.0,3888.0,43008.0,4400.0,1008.0,1968.0,42896.0,576.0,6560.0,2448.0,5040.0
0.884766,8.01818,5.0374,-0.143652,65264.0,8496.0,8304.0,14672.0,9344.0,18608.0,14224.0,4400.0,10528.0,464.0,4544.0,4384.0,4240.0,13376.0,16032.0,12768.0,47184.0,6048.0,2032.0,5472.0,5040.0,7328.0,3808.0,42288.0,3888.0,480.0,1488.0,42272.0,912.0,6720.0,2288.0,5008.0
1.00488,7.50582,6.69897,-0.227449,65344.0,9888.0,9680.0,15440.0,9776.0,19152.0,14352.0,4336.0,9856.0,432.0,4064.0,4304.0,3744.0,10240.0,13280.0,12208.0,52544.0,6192.0,2064.0,6176.0,5040.0,7328.0,3392.0,42384.0,3888.0,480.0,1536.0,42400.0,1040.0,5792.0,2240.0,4400.0
1.125,8.0493,6.36139,0.373495,65344.0,10784.0,10320.0,15904.0,10336.0,19200.0,14784.0,4400.0,9424.0,464.0,4000.0,4400.0,3632.0,9856.0,13280.0,12048.0,52608.0,5872.0,1984.0,6208.0,5520.0,7360.0,3776.0,42176.0,3840.0,480.0,1536.0,42176.0,976.0,5664.0,2320.0,4880.0
1.24414,8.02057,5.54976,0.0646434,65328.0,10496.0,10208.0,16032.0,10240.0,19264.0,14816.0,4352.0,9776.0,432.0,4048.0,4400.0,3712.0,10288.0,14464.0,13184.0,53984.0,6032.0,2080.0,6208.0,5024.0,7392.0,3904.0,42240.0,3872.0,480.0,1488.0,42256.0,1040.0,5440.0,2336.0,4048.0
1.36377,8.05648,5.72453,-0.0047884,65344.0,9664.0,9984.0,15568.0,10240.0,19424.0,15152.0,4432.0,10032.0,496.0,4224.0,4448.0,3760.0,11808.0,15280.0,11472.0,47392.0,5824.0,1792.0,6208.0,5040.0,7424.0,3792.0,42064.0,3840.0,480.0,1552.0,42064.0,976.0,5184.0,2416.0,5136.0
1.48389,8.36534,5.71975,0.0502782,65296.0,10272.0,10112.0,16048.0,10400.0,19424.0,15104.0,4464.0,9872.0,480.0,4112.0,4416.0,3648.0,10656.0,15104.0,12752.0,46800.0,6064.0,2016.0,6272.0,5056.0,7360.0,3904.0,40928.0,3856.0,416.0,1504.0,40896.0,1024.0,5056.0,2320.0,5248.0
1.604,8.34379,5.30794,0.0550666,65312.0,10400.0,10192.0,15936.0,10320.0,19408.0,15136.0,4448.0,9760.0,448.0,4128.0,4416.0,3664.0,10544.0,14848.0,13088.0,51248.0,5888.0,1456.0,5680.0,5056.0,7408.0,3856.0,41408.0,3936.0,448.0,1856.0,41584.0,1552.0,5760.0,2448.0,4832.0
1.7251,8.53772,5.51145,0.241814,65280.0,9792.0,9856.0,15968.0,10384.0,19536.0,15408.0,4448.0,9824.0,512.0,4144.0,4416.0,3712.0,11296.0,15312.0,13552.0,47104.0,6080.0,1872.0,6160.0,5008.0,7360.0,3840.0,41472.0,3920.0,448.0,1504.0,41488.0,1040.0,6048.0,2368.0,5184.0
1.84473,8.52335,5.39174,0.237026,65296.0,9488.0,9888.0,15680.0,10320.0,19552.0,15808.0,4400.0,10000.0,480.0,4432.0,4528.0,3808.0,12048.0,15696.0,14144.0,49104.0,5840.0,1856.0,6224.0,5504.0,7408.0,3776.0,41376.0,3936.0,448.0,1536.0,41312.0,1072.0,6064.0,2288.0,4560.0
1.96387,8.61433,5.2002,-0.158017,65296.0,9504.0,9776.0,15952.0,10320.0,19536.0,15536.0,4512.0,9920.0,448.0,4432.0,4512.0,3904.0,12000.0,15824.0,11648.0,45072.0,6016.0,1952.0,6288.0,4832.0,7424.0,3888.0,40784.0,3888.0,480.0,1568.0,40752.0,992.0,6064.0,2272.0,4992.0
2.08398,8.6287,4.70221,-0.131681,65248.0,9104.0,9504.0,15760.0,10320.0,19600.0,15504.0,4608.0,10064.0,464.0,4480.0,4576.0,4112.0,12880.0,16160.0,14384.0,45984.0,5856.0,1840.0,6272.0,5008.0,7376.0,3920.0,41152.0,3968.0,448.0,1488.0,41152.0,1040.0,6176.0,2288.0,4992.0
2.2041,8.70053,4.54419,-0.354342,65296.0,9184.0,8336.0,15664.0,9920.0,19296.0,15616.0,4752.0,10128.0,480.0,4480.0,4736.0,4640.0,13280.0,16944.0,14848.0,44864.0,5904.0,1952.0,6224.0,5056.0,7392.0,3872.0,41216.0,3936.0,480.0,1552.0,41232.0,992.0,6144.0,2256.0,4864.0
2.32373,8.9591,4.37181,-0.124498,65280.0,8848.0,8112.0,15296.0,9360.0,19328.0,15712.0,4704.0,10176.0,464.0,4608.0,5136.0,4656.0,13568.0,17360.0,14240.0,45680.0,5968.0,1472.0,5808.0,5040.0,7360.0,3808.0,41216.0,3920.0,896.0,2064.0,41216.0,976.0,6608.0,2320.0,5248.0
2.44385,8.93755,4.29041,-0.138864,65280.0,8864.0,8064.0,15504.0,9616.0,19280.0,15824.0,4640.0,10144.0,480.0,4576.0,4704.0,4640.0,13536.0,17584.0,15328.0,47200.0,6272.0,1984.0,5760.0,5056.0,7424.0,3808.0,41168.0,3936.0,464.0,1488.0,41120.0,1056.0,6384.0,2240.0,4416.0
2.56396,8.93755,4.1707,-0.0574608,65248.0,8592.0,7824.0,15360.0,9648.0,19360.0,15872.0,4704.0,10208.0,464.0,4672.0,4720.0,4752.0,13920.0,17712.0,14384.0,45312.0,6144.0,1872.0,5648.0,5008.0,7376.0,3872.0,40656.0,3984.0,432.0,1488.0,40640.0,976.0,6320.0,2432.0,5200.0
2.68311,8.89445,4.3359,-0.150835,65232.0,8336.0,7712.0,15264.0,8864.0,19328.0,16032.0,4800.0,10576.0,496.0,4704.0,4784.0,4736.0,14528.0,17984.0,14304.0,46528.0,6368.0,1920.0,5728.0,5008.0,7424.0,3856.0,41056.0,3936.0,480.0,1568.0,41136.0,1040.0,6240.0,2352.0,5248.0
2.80371,9.17937,4.18267,-0.28491,65104.0,7760.0,7312.0,14640.0,8880.0,19296.0,16048.0,4864.0,10832.0,496.0,4720.0,4864.0,5408.0,15200.0,18192.0,15248.0,45408.0,6176.0,1840.0,6224.0,5008.0,7424.0,3840.0,40448.0,3936.0,448.0,1600.0,40480.0,944.0,6272.0,2240.0,5136.0
2.92383,9.39245,4.24013,-0.306458,65104.0,8032.0,7088.0,15088.0,8352.0,19296.0,16016.0,4912.0,10848.0,448.0,4816.0,4944.0,5824.0,15648.0,18352.0,15648.0,49568.0,6208.0,1440.0,5712.0,5008.0,7376.0,4016.0,40320.0,3984.0,464.0,1488.0,40432.0,656.0,6320.0,2288.0,4528.0
3.04297,9.32541,4.05099,-0.31364,65024.0,7840.0,6976.0,14736.0,8320.0,19328.0,16208.0,4896.0,10768.0,432.0,4896.0,4912.0,6080.0,15904.0,18528.0,15920.0,49984.0,6160.0,1376.0,5712.0,5056.0,7344.0,4096.0,40576.0,3936.0,464.0,1536.0,40544.0,704.0,6192.0,2272.0,5184.0
3.16309,10.8122,1.29526,-1.12767,64432.0,7584.0,6800.0,14496.0,8112.0,19344.0,16208.0,4960.0,10592.0,496.0,6608.0,4944.0,6272.0,16432.0,18640.0,16144.0,49328.0,6192.0,1376.0,5712.0,5008.0,7392.0,4064.0,40544.0,3984.0,432.0,1568.0,40304.0,688.0,6448.0,2304.0,4624.0
3.29199,9.40442,3.16035,0.6608,60368.0,7248.0,6368.0,14128.0,4336.0,15040.0,15536.0,5856.0,10240.0,464.0,7232.0,5856.0,6320.0,15872.0,18384.0,16128.0,47664.0,6272.0,1504.0,5712.0,5120.0,7440.0,4032.0,40464.0,3904.0,464.0,1536.0,40464.0,608.0,6208.0,3680.0,6192.0
3.40283,9.84974,3.14359,-0.509965,62768.0,7488.0,6656.0,14368.0,7648.0,17104.0,15808.0,4768.0,9232.0,464.0,3552.0,5024.0,5760.0,16272.0,19088.0,16256.0,50720.0,6304.0,1456.0,5728.0,5056.0,7440.0,4064.0,39808.0,3904.0,464.0,1584.0,40672.0,688.0,6272.0,4432.0,6064.0
3.52295,9.93593,1.86269,-0.653617,65280.0,7680.0,6912.0,14496.0,5424.0,16448.0,15824.0,5344.0,10272.0,480.0,6208.0,5344.0,5936.0,16512.0,18864.0,16448.0,49952.0,6336.0,1552.0,5696.0,5056.0,7504.0,4016.0,40336.0,4096.0,496.0,1424.0,40288.0,736.0,6976.0,5792.0,6784.0
3.64307,9.85932,2.54264,-0.811634,65280.0,7952.0,7040.0,14496.0,6848.0,16992.0,15888.0,4800.0,10240.0,464.0,6880.0,4832.0,5936.0,16704.0,19024.0,16208.0,50848.0,6304.0,1648.0,5712.0,5056.0,7488.0,4160.0,41280.0,4144.0,464.0,1568.0,41264.0,672.0,7104.0,4288.0,6080.0
