time_step,x,y,z,s_1_0,s_1_1,s_1_2,s_1_3,s_1_4,s_1_5,s_1_6,s_1_7,s_1_8,s_1_9,s_1_10,s_1_11,s_1_12,s_1_13,s_1_14,s_1_15,s_2_0,s_2_1,s_2_2,s_2_3,s_2_4,s_2_5,s_2_6,s_2_7,s_2_8,s_2_9,s_2_10,s_2_11,s_2_12,s_2_13,s_2_14,s_2_15,serv1,serv2,serv3,serv4
0.163086,9.47864,9.10514,2.56419,6224.0,6416.0,4416.0,8080.0,7888.0,7824.0,6896.0,3872.0,6880.0,3648.0,5072.0,3248.0,3008.0,6080.0,14304.0,12544.0,30432.0,3264.0,3104.0,7120.0,14656.0,5808.0,2784.0,2560.0,5536.0,2480.0,2592.0,1280.0,1920.0,2768.0,10432.0,8832.0,29.9939,49.9898,129.974,99.9796
0.283203,10.5489,-0.866701,-1.35991,7456.0,2384.0,2112.0,4256.0,4640.0,5456.0,5616.0,2240.0,5776.0,2608.0,3648.0,2368.0,1712.0,5968.0,11472.0,9920.0,15040.0,1744.0,1408.0,4176.0,8320.0,3296.0,400.0,400.0,3120.0,480.0,2080.0,2736.0,2704.0,3344.0,7648.0,7360.0,30.9827,49.9898,129.974,99.9796
0.401855,9.32063,0.0646434,-1.24498,5456.0,3600.0,2368.0,2960.0,2880.0,4656.0,4896.0,1344.0,4736.0,1168.0,2352.0,1232.0,2464.0,6160.0,11280.0,10256.0,19264.0,2192.0,912.0,4064.0,6336.0,2688.0,976.0,944.0,3792.0,992.0,1744.0,3488.0,2320.0,2512.0,8272.0,8208.0,31.9715,49.9898,129.974,99.9796
0.521973,13.6493,1.25696,-0.371101,64368.0,3120.0,2432.0,8192.0,2880.0,5888.0,4176.0,672.0,4144.0,704.0,10720.0,1152.0,4624.0,4064.0,8624.0,8128.0,19424.0,944.0,736.0,2528.0,6464.0,2272.0,720.0,672.0,2960.0,688.0,2512.0,4944.0,0.0,1088.0,8128.0,8448.0,32.9969,49.9898,129.974,99.9796
0.649902,8.27436,4.02465,-3.3016,6720.0,3920.0,1376.0,2416.0,3024.0,3088.0,4528.0,1328.0,4752.0,1280.0,1952.0,1072.0,528.0,10768.0,20320.0,16656.0,20288.0,3488.0,3472.0,5152.0,8784.0,4880.0,3072.0,2912.0,4784.0,2736.0,2848.0,2384.0,2592.0,2704.0,10304.0,9680.0,33.9857,49.9898,129.974,99.9796
0.782227,5.44202,0.52433,-0.526724,5408.0,3040.0,912.0,9632.0,14912.0,2496.0,4448.0,720.0,4544.0,848.0,11408.0,1024.0,928.0,4432.0,11648.0,10752.0,16288.0,1104.0,944.0,2528.0,6048.0,2464.0,1216.0,1040.0,3648.0,1216.0,1552.0,1040.0,1088.0,1696.0,8736.0,8528.0,34.9746,49.9898,129.974,99.9796
0.901855,9.4116,-1.30723,1.48201,64720.0,1232.0,1744.0,4144.0,3968.0,4320.0,2960.0,1216.0,4320.0,1120.0,3104.0,448.0,2880.0,1328.0,9376.0,8848.0,15616.0,3232.0,1248.0,3168.0,7120.0,2800.0,1216.0,1120.0,3392.0,464.0,1088.0,2880.0,1184.0,1328.0,7888.0,8272.0,35.9634,49.9898,129.974,99.9796
1.02197,10.1203,0.670376,-0.198719,6896.0,1808.0,1616.0,3792.0,2784.0,4352.0,3712.0,1152.0,4704.0,1248.0,2240.0,416.0,3088.0,2592.0,8736.0,8736.0,16880.0,3648.0,1536.0,4544.0,7120.0,4720.0,1472.0,1280.0,3760.0,448.0,1312.0,2832.0,1376.0,3104.0,8832.0,8400.0,36.9888,49.9898,129.974,99.9796
1.14209,10.6446,-0.488417,-1.16119,4784.0,2048.0,1888.0,2464.0,3296.0,4704.0,3648.0,1600.0,4832.0,1456.0,1280.0,1312.0,3072.0,3184.0,8832.0,8208.0,16080.0,3664.0,1552.0,3632.0,7376.0,4688.0,1408.0,1184.0,2704.0,448.0,2192.0,2944.0,1536.0,1744.0,8368.0,8912.0,37.9776,49.9898,129.974,99.9796
1.26221,9.61511,-0.943315,-0.198719,4608.0,2304.0,2000.0,2576.0,3568.0,4848.0,3968.0,1712.0,4832.0,416.0,1168.0,336.0,1888.0,5488.0,9184.0,9120.0,21264.0,3904.0,1936.0,4944.0,7696.0,4992.0,432.0,336.0,3200.0,448.0,1328.0,2496.0,1872.0,1968.0,8176.0,7648.0,38.9664,49.9898,129.974,99.9796
