time_step,x,y,z,s_1_0,s_1_1,s_1_2,s_1_3,s_1_4,s_1_5,s_1_6,s_1_7,s_1_8,s_1_9,s_1_10,s_1_11,s_1_12,s_1_13,s_1_14,s_1_15,s_2_0,s_2_1,s_2_2,s_2_3,s_2_4,s_2_5,s_2_6,s_2_7,s_2_8,s_2_9,s_2_10,s_2_11,s_2_12,s_2_13,s_2_14,s_2_15,serv1,serv2,serv3,serv4
0.181641,9.5385,-8.41322,0.155623,57328.0,4400.0,4544.0,8880.0,10640.0,6480.0,6032.0,3936.0,6304.0,2192.0,2800.0,3472.0,2752.0,6000.0,10784.0,9744.0,27376.0,4656.0,3600.0,3136.0,7760.0,6944.0,2576.0,2288.0,6400.0,1920.0,4800.0,1776.0,3232.0,7808.0,14480.0,11440.0,39.9919,49.9898,29.9939,99.9796
0.308594,9.67018,-0.938527,-2.39181,8864.0,3136.0,2528.0,1424.0,2320.0,3008.0,4192.0,2816.0,4896.0,720.0,5920.0,3680.0,4432.0,15552.0,16608.0,14848.0,27744.0,2800.0,1808.0,1296.0,6336.0,5456.0,1120.0,432.0,4944.0,736.0,2736.0,640.0,672.0,2064.0,5504.0,6688.0,30.9827,49.9898,29.9939,99.9796
0.447266,10.7883,0.76375,-0.179565,5216.0,2528.0,2304.0,1632.0,2208.0,816.0,4128.0,5792.0,6592.0,2096.0,6272.0,4928.0,5216.0,8704.0,9632.0,9984.0,27392.0,2512.0,1600.0,976.0,6144.0,5344.0,1488.0,2256.0,6048.0,0.0,2656.0,560.0,464.0,2704.0,1904.0,4704.0,31.9715,49.9898,29.9939,99.9796
0.587891,10.2304,-1.35512,-0.213084,4432.0,2544.0,2256.0,1456.0,2144.0,688.0,4112.0,3936.0,4560.0,416.0,1712.0,2944.0,3472.0,7696.0,8656.0,9248.0,31888.0,2512.0,1520.0,960.0,6192.0,5216.0,928.0,544.0,4880.0,448.0,1248.0,528.0,464.0,3232.0,2048.0,5088.0,32.9969,49.9898,29.9939,99.9796
0.736328,10.1394,-0.979228,-0.335188,3888.0,2624.0,2368.0,1584.0,2096.0,1632.0,4160.0,2880.0,4816.0,448.0,1712.0,2912.0,3616.0,7584.0,8400.0,8272.0,25920.0,2512.0,1568.0,1152.0,6224.0,5440.0,928.0,544.0,4880.0,448.0,1440.0,544.0,464.0,3232.0,2352.0,4512.0,33.9857,49.9898,29.9939,99.9796
0.867188,10.3453,-0.378284,-0.234632,3920.0,2496.0,2240.0,1504.0,2176.0,1728.0,4160.0,3056.0,4704.0,448.0,2064.0,3088.0,3632.0,8080.0,8384.0,8864.0,30560.0,2512.0,1616.0,976.0,6304.0,5440.0,912.0,544.0,4944.0,432.0,1632.0,544.0,464.0,3728.0,3440.0,5968.0,34.9746,49.9898,29.9939,99.9796
1.00781,10.1777,-0.833182,-0.378284,3888.0,2496.0,2256.0,1600.0,2096.0,1024.0,4240.0,3264.0,4704.0,432.0,2096.0,3280.0,3744.0,8096.0,8384.0,8800.0,30160.0,2512.0,1632.0,976.0,6288.0,5504.0,912.0,656.0,4896.0,464.0,1888.0,608.0,448.0,3424.0,2368.0,5264.0,35.9634,49.9898,29.9939,99.9796
1.14648,10.2256,-1.03908,-0.246603,3792.0,2544.0,2240.0,1632.0,2048.0,1536.0,4176.0,3280.0,4736.0,512.0,3120.0,3280.0,3776.0,8112.0,8352.0,8224.0,27904.0,2528.0,1696.0,976.0,6224.0,5424.0,944.0,528.0,4896.0,464.0,1984.0,496.0,448.0,3872.0,2352.0,4592.0,36.9888,49.9898,29.9939,99.9796
1.28711,10.3214,-0.859518,-0.129287,4128.0,2352.0,2240.0,1696.0,2016.0,1744.0,4224.0,3360.0,4752.0,480.0,3104.0,3360.0,3760.0,8160.0,8368.0,9152.0,32032.0,2480.0,1696.0,992.0,6320.0,5440.0,944.0,672.0,4896.0,448.0,1968.0,704.0,416.0,3728.0,2336.0,5168.0,37.9776,49.9898,29.9939,99.9796
1.42773,10.2065,-0.92895,0.198719,3792.0,2448.0,2288.0,1760.0,2016.0,1040.0,4240.0,2880.0,4704.0,448.0,2048.0,2496.0,3744.0,7264.0,8320.0,7824.0,27744.0,2512.0,1712.0,992.0,6208.0,5392.0,928.0,688.0,4848.0,448.0,2016.0,736.0,448.0,3296.0,2080.0,5072.0,38.9664,49.9898,29.9939,99.9796
1.56641,10.228,-1.04866,-0.023942,4064.0,2528.0,2256.0,1792.0,2144.0,944.0,4256.0,4272.0,4384.0,432.0,2080.0,3088.0,3936.0,7488.0,8176.0,8768.0,26832.0,2496.0,1440.0,928.0,6224.0,5520.0,944.0,768.0,4944.0,480.0,2192.0,784.0,464.0,3104.0,1808.0,4944.0,39.9919,49.9898,29.9939,99.9796
