time_step,x,y,z,s_1_0,s_1_1,s_1_2,s_1_3,s_1_4,s_1_5,s_1_6,s_1_7,s_1_8,s_1_9,s_1_10,s_1_11,s_1_12,s_1_13,s_1_14,s_1_15,s_2_0,s_2_1,s_2_2,s_2_3,s_2_4,s_2_5,s_2_6,s_2_7,s_2_8,s_2_9,s_2_10,s_2_11,s_2_12,s_2_13,s_2_14,s_2_15,serv1,serv2,serv3,serv4
0.142578,6.50744,-0.905008,-0.943315,64080.0,2464.0,2224.0,15408.0,15424.0,6464.0,6944.0,1680.0,2784.0,464.0,1408.0,928.0,544.0,7984.0,11456.0,10656.0,10880.0,3968.0,1632.0,4768.0,5664.0,5984.0,1488.0,6944.0,5088.0,1104.0,2000.0,7120.0,2208.0,4656.0,9392.0,8912.0,9.99796,49.9898,39.9919,99.9796
0.259766,9.35893,1.69749,-1.62087,17600.0,1024.0,784.0,1088.0,3232.0,3040.0,5088.0,3088.0,3264.0,512.0,1712.0,4288.0,12960.0,21360.0,19440.0,15200.0,8528.0,2816.0,576.0,3744.0,4816.0,5120.0,592.0,6368.0,3936.0,1104.0,1744.0,7232.0,432.0,3680.0,8176.0,8464.0,9.99796,49.9898,40.9807,99.9796
0.378906,9.95988,1.60172,0.526724,12752.0,1920.0,768.0,1360.0,3408.0,3056.0,5200.0,6016.0,3168.0,480.0,1616.0,6320.0,14512.0,20224.0,17504.0,15312.0,9872.0,2736.0,512.0,3776.0,4800.0,5072.0,544.0,6448.0,4016.0,400.0,1056.0,6400.0,480.0,3328.0,9008.0,8224.0,9.99796,49.9898,41.9695,99.9796
0.498047,9.72524,2.43011,-2.13084,16320.0,752.0,736.0,1552.0,3120.0,2960.0,5104.0,2880.0,3216.0,464.0,1504.0,2688.0,12944.0,22544.0,19552.0,16512.0,11824.0,2704.0,560.0,3760.0,4800.0,5168.0,576.0,6320.0,3968.0,400.0,1088.0,6304.0,512.0,4000.0,7584.0,8416.0,9.99796,49.9898,42.9949,99.9796
0.626953,9.3326,5.95677,-1.77171,46672.0,1712.0,720.0,3264.0,4624.0,9248.0,4672.0,3680.0,3296.0,464.0,2432.0,3568.0,10720.0,21008.0,19264.0,16384.0,12560.0,3504.0,512.0,3728.0,4848.0,5136.0,560.0,6320.0,3840.0,464.0,1088.0,6352.0,464.0,3088.0,8992.0,8176.0,9.99796,49.9898,43.9837,99.9796
0.738281,8.82981,3.45244,-0.445321,53504.0,720.0,736.0,12288.0,14160.0,8448.0,4880.0,1072.0,3280.0,1536.0,2688.0,2096.0,80.0,7056.0,11328.0,11024.0,13376.0,2752.0,544.0,3712.0,4864.0,5120.0,560.0,6720.0,5120.0,1488.0,816.0,6336.0,448.0,3120.0,8176.0,8448.0,9.99796,49.9898,44.9725,99.9796
0.857422,9.27992,3.57454,0.505176,20320.0,1024.0,768.0,2624.0,6464.0,13232.0,5856.0,1120.0,3328.0,480.0,1664.0,1104.0,7328.0,20384.0,18928.0,16032.0,12032.0,2768.0,560.0,3728.0,4880.0,5152.0,592.0,6432.0,3936.0,480.0,1312.0,6432.0,480.0,3232.0,8176.0,8448.0,9.99796,49.9898,45.998,99.9796
0.978516,9.51934,2.98078,-0.821211,49792.0,992.0,768.0,2016.0,6432.0,12992.0,6032.0,1168.0,3376.0,464.0,1632.0,1120.0,10912.0,20960.0,19168.0,16272.0,11776.0,2752.0,544.0,3728.0,4864.0,5104.0,560.0,6336.0,3936.0,448.0,1328.0,6304.0,480.0,3232.0,8176.0,8448.0,9.99796,49.9898,46.9868,99.9796
1.09766,9.71806,3.18668,-1.86748,48256.0,960.0,768.0,1472.0,3216.0,7440.0,5984.0,3712.0,3360.0,464.0,2560.0,3760.0,12064.0,21600.0,19504.0,16000.0,12032.0,2704.0,512.0,3728.0,4848.0,5088.0,592.0,6320.0,3920.0,400.0,1312.0,6304.0,432.0,3184.0,8176.0,8672.0,9.99796,49.9898,47.9756,99.9796
1.21875,9.62708,3.59609,-1.36948,26544.0,1056.0,800.0,4096.0,5328.0,9488.0,6288.0,2992.0,3296.0,464.0,1536.0,3008.0,11856.0,21280.0,19488.0,16048.0,11872.0,2736.0,512.0,3712.0,4864.0,5120.0,560.0,6384.0,3888.0,480.0,1328.0,6416.0,432.0,3088.0,8960.0,8672.0,9.99796,49.9898,48.9644,99.9796
