time_step,x,y,z,s_1_0,s_1_1,s_1_2,s_1_3,s_1_4,s_1_5,s_1_6,s_1_7,s_1_8,s_1_9,s_1_10,s_1_11,s_1_12,s_1_13,s_1_14,s_1_15,s_2_0,s_2_1,s_2_2,s_2_3,s_2_4,s_2_5,s_2_6,s_2_7,s_2_8,s_2_9,s_2_10,s_2_11,s_2_12,s_2_13,s_2_14,s_2_15,serv1,serv2,serv3,serv4
0.187012,9.43315,-1.05345,-1.26893,4912.0,5648.0,2560.0,3424.0,2528.0,3888.0,5184.0,3536.0,5776.0,1680.0,5600.0,3488.0,2992.0,8704.0,6528.0,7904.0,30080.0,5792.0,2496.0,5040.0,19744.0,9904.0,2656.0,6240.0,6416.0,1936.0,4480.0,5984.0,2096.0,4768.0,11072.0,10960.0,59.9878,49.9898,129.974,99.9796
0.307617,6.83305,-5.66468,-1.30005,4096.0,4400.0,1280.0,2176.0,1024.0,3056.0,4064.0,2304.0,5120.0,1296.0,5296.0,2976.0,2080.0,7872.0,5552.0,6688.0,32384.0,3600.0,544.0,1296.0,9184.0,8336.0,864.0,5360.0,6304.0,1184.0,4608.0,4432.0,736.0,2624.0,7632.0,8288.0,60.9766,49.9898,129.974,99.9796
0.427734,7.91283,1.80283,-3.1795,3504.0,4400.0,1344.0,2320.0,928.0,2128.0,4064.0,2320.0,4672.0,1536.0,5296.0,3152.0,2608.0,7712.0,5568.0,6832.0,35024.0,3744.0,896.0,1520.0,7760.0,13200.0,832.0,5392.0,5984.0,1472.0,3520.0,5424.0,480.0,3072.0,7136.0,7936.0,61.9654,49.9898,129.974,99.9796
0.547852,9.12191,0.0694318,-3.29681,8176.0,6368.0,3616.0,2432.0,1792.0,2720.0,3664.0,2288.0,5312.0,1312.0,5152.0,3136.0,3152.0,8416.0,6592.0,7840.0,46048.0,3152.0,640.0,1600.0,7728.0,9440.0,1216.0,5984.0,5856.0,1664.0,4448.0,5760.0,1456.0,3968.0,16192.0,13088.0,62.9908,49.9898,129.974,99.9796
0.675781,10.9271,1.15161,1.28329,4096.0,5056.0,3344.0,2448.0,1312.0,2432.0,3728.0,2384.0,4752.0,1680.0,5248.0,3296.0,3328.0,7872.0,5968.0,7408.0,35584.0,3856.0,736.0,1680.0,7520.0,8112.0,960.0,6400.0,5040.0,1552.0,11824.0,6320.0,1440.0,4688.0,16368.0,13744.0,63.9796,49.9898,129.974,99.9796
0.807617,10.422,-1.33357,0.562637,7136.0,5536.0,4112.0,3552.0,2592.0,3392.0,3760.0,2384.0,4416.0,512.0,4272.0,2384.0,2560.0,7840.0,5920.0,7056.0,33776.0,4848.0,1472.0,2528.0,7776.0,8320.0,928.0,6064.0,4912.0,464.0,11440.0,5968.0,496.0,4640.0,18368.0,14912.0,64.9684,49.9898,129.974,99.9796
0.927734,9.59596,-2.50433,-0.227449,5056.0,5968.0,3216.0,2688.0,1792.0,2592.0,3728.0,2448.0,4384.0,688.0,5056.0,3200.0,3104.0,7840.0,5904.0,6880.0,32896.0,3712.0,688.0,1744.0,7760.0,8272.0,960.0,6720.0,5456.0,1248.0,12064.0,6752.0,480.0,4816.0,18528.0,16096.0,65.9939,49.9898,129.974,99.9796
1.04785,9.57201,-2.61207,-0.296881,5696.0,6080.0,3344.0,1888.0,3120.0,2512.0,3728.0,2352.0,4480.0,1456.0,4256.0,2432.0,2544.0,7856.0,5920.0,7440.0,50848.0,3600.0,720.0,1968.0,7184.0,13472.0,1024.0,5712.0,4944.0,464.0,10160.0,5616.0,496.0,4224.0,17344.0,14208.0,66.9827,49.9898,129.974,99.9796
1.16699,9.87608,-1.69749,-1.08936,4288.0,5152.0,2656.0,4272.0,2000.0,2368.0,3712.0,2400.0,4448.0,1424.0,4944.0,2368.0,2544.0,7872.0,5856.0,7040.0,60976.0,3728.0,688.0,2176.0,10336.0,15584.0,896.0,5312.0,5920.0,400.0,8960.0,4912.0,464.0,3904.0,16480.0,14352.0,67.9715,49.9898,129.974,99.9796
1.28662,11.3916,0.0670376,-0.701501,5008.0,5952.0,2656.0,2784.0,2320.0,2320.0,3696.0,2384.0,4368.0,784.0,5296.0,3312.0,3424.0,7552.0,5936.0,7344.0,64976.0,3520.0,672.0,2208.0,15456.0,16256.0,880.0,4048.0,6336.0,1456.0,6928.0,4192.0,1376.0,4784.0,16016.0,12560.0,68.9969,49.9898,129.974,99.9796
1.40674,11.0181,-0.696712,-1.01993,4624.0,5312.0,2512.0,2208.0,1808.0,2320.0,3712.0,2432.0,4400.0,1232.0,5008.0,2448.0,2464.0,7872.0,5936.0,6976.0,65024.0,3552.0,720.0,2752.0,17424.0,16864.0,1040.0,5856.0,5856.0,1584.0,6368.0,5552.0,1424.0,4832.0,16688.0,14720.0,69.9857,49.9898,129.974,99.9796
