time_step,x,y,z,s_1_0,s_1_1,s_1_2,s_1_3,s_1_4,s_1_5,s_1_6,s_1_7,s_1_8,s_1_9,s_1_10,s_1_11,s_1_12,s_1_13,s_1_14,s_1_15,s_2_0,s_2_1,s_2_2,s_2_3,s_2_4,s_2_5,s_2_6,s_2_7,s_2_8,s_2_9,s_2_10,s_2_11,s_2_12,s_2_13,s_2_14,s_2_15,serv1,serv2,serv3,serv4
0.212891,8.6311,-2.86107,-0.339977,3744.0,6112.0,2448.0,2528.0,3264.0,3904.0,5472.0,3936.0,4496.0,2064.0,3664.0,3648.0,1888.0,6944.0,4912.0,6128.0,0.0,5024.0,0.0,5136.0,0.0,4976.0,0.0,4688.0,0.0,4576.0,0.0,4992.0,0.0,5072.0,0.0,4368.0,9.99796,49.9898,39.9919,99.9796
0.335938,8.30788,-5.44202,1.56102,2704.0,5184.0,784.0,976.0,1664.0,2208.0,3904.0,2448.0,2960.0,784.0,2400.0,2560.0,784.0,5632.0,3536.0,5280.0,19712.0,2464.0,848.0,1120.0,6672.0,6608.0,1296.0,3072.0,4912.0,736.0,800.0,3488.0,1024.0,4560.0,4000.0,5728.0,9.99796,49.9898,39.9919,99.9796
0.472656,15.3037,-4.76446,0.371101,64848.0,4576.0,2832.0,5392.0,1536.0,2080.0,3936.0,2448.0,1888.0,720.0,2208.0,2480.0,720.0,5344.0,3392.0,5680.0,19344.0,2304.0,784.0,1280.0,4256.0,5184.0,1120.0,3680.0,4512.0,592.0,656.0,3552.0,688.0,1616.0,1232.0,4224.0,9.99796,49.9898,41.9695,99.9796
0.615234,8.85615,-0.407014,5.6144,5200.0,2464.0,800.0,480.0,8368.0,9248.0,3680.0,2512.0,2736.0,544.0,1136.0,3088.0,448.0,12544.0,10768.0,9216.0,16416.0,2064.0,480.0,1264.0,4288.0,4832.0,896.0,3344.0,4592.0,432.0,448.0,3328.0,432.0,1952.0,528.0,3776.0,9.99796,49.9898,42.9949,99.9796
0.759766,9.19134,4.48194,1.86748,6464.0,2112.0,480.0,464.0,2320.0,10816.0,3216.0,3088.0,3648.0,448.0,656.0,2224.0,432.0,15904.0,17184.0,15024.0,19472.0,2064.0,528.0,1888.0,5456.0,5424.0,1712.0,2912.0,4624.0,464.0,464.0,2800.0,416.0,1936.0,944.0,4192.0,9.99796,49.9898,43.9837,99.9796
0.892578,10.9894,3.00472,1.09415,6976.0,1744.0,512.0,592.0,1424.0,2896.0,2448.0,2160.0,2736.0,432.0,640.0,2112.0,2096.0,18864.0,18464.0,16272.0,17744.0,2048.0,496.0,1088.0,3888.0,4240.0,896.0,3744.0,4576.0,448.0,432.0,3728.0,704.0,2784.0,1408.0,4528.0,9.99796,49.9898,44.9725,99.9796
1.0332,9.98621,3.0119,-0.505176,3200.0,1696.0,448.0,576.0,1424.0,2592.0,2496.0,3152.0,2880.0,464.0,560.0,2032.0,3424.0,18848.0,17712.0,15200.0,16656.0,2080.0,560.0,1120.0,3920.0,4944.0,640.0,3680.0,4576.0,432.0,432.0,3648.0,448.0,2496.0,1184.0,4288.0,9.99796,49.9898,45.998,99.9796
1.17188,9.68454,2.45406,0.112527,2768.0,1792.0,512.0,656.0,1344.0,3472.0,2688.0,3808.0,2880.0,448.0,1616.0,3920.0,5328.0,20384.0,18848.0,15952.0,18592.0,2048.0,544.0,1088.0,3840.0,3968.0,896.0,3680.0,4576.0,400.0,448.0,3616.0,432.0,2608.0,1408.0,4528.0,9.99796,49.9898,46.9868,99.9796
1.3125,9.41879,3.47399,0.656011,41280.0,640.0,480.0,528.0,4544.0,10336.0,2688.0,3216.0,2784.0,448.0,3280.0,3296.0,448.0,17072.0,16704.0,14784.0,18080.0,2080.0,640.0,1152.0,3888.0,3856.0,864.0,3616.0,4560.0,432.0,416.0,3600.0,448.0,2640.0,1552.0,4592.0,9.99796,49.9898,47.9756,99.9796
1.45117,9.52413,2.63601,1.46525,5920.0,528.0,464.0,496.0,608.0,8352.0,3632.0,2560.0,2256.0,464.0,2448.0,3200.0,2944.0,18256.0,17424.0,14992.0,21952.0,2016.0,592.0,1168.0,3856.0,4064.0,896.0,3360.0,4544.0,432.0,432.0,3232.0,448.0,2000.0,1392.0,4528.0,9.99796,49.9898,48.9644,99.9796
